lista,dodaj na poczatek,-1993366630,0,0.100000
lista,dodaj na koniec,17248657,0,0.100000
lista,dodaj,-158671915,3168149745,176.200000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.300000
lista,usun,0,1618265309,152.800000
lista,wyszukaj,1448822129,0,154.600000
lista,dodaj na poczatek,2049903856,0,0.100000
lista,dodaj na koniec,1841261059,0,0.100000
lista,dodaj,-1218640925,486547645,127.700000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,2941669832,135.900000
lista,wyszukaj,-1482173744,0,143.700000
lista,dodaj na poczatek,-498751224,0,0.100000
lista,dodaj na koniec,2079126179,0,0.100000
lista,dodaj,985957200,3446816401,126.600000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,2303750191,129.600000
lista,wyszukaj,-451326285,0,232.000000
lista,dodaj na poczatek,-2086058578,0,0.100000
lista,dodaj na koniec,1450418283,0,0.100000
lista,dodaj,207420619,3927000429,135.100000
lista,usun z poczatku,0,0,0.200000
lista,usun z konca,0,0,0.300000
lista,usun,0,2574959196,130.100000
lista,wyszukaj,-1728737147,0,155.800000
lista,dodaj na poczatek,-1756882369,0,0.100000
lista,dodaj na koniec,-555630108,0,0.300000
lista,dodaj,738884885,287364852,169.900000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.300000
lista,usun,0,1369250247,185.400000
lista,wyszukaj,-993665319,0,156.800000
lista,dodaj na poczatek,1333571487,0,0.000000
lista,dodaj na koniec,458201862,0,0.100000
lista,dodaj,1964602481,3978918238,131.400000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,3165701025,137.000000
lista,wyszukaj,1494113784,0,150.100000
lista,dodaj na poczatek,1815776889,0,0.000000
lista,dodaj na koniec,-759715093,0,0.100000
lista,dodaj,-743599971,4073132890,136.500000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,3347638980,157.800000
lista,wyszukaj,2087295919,0,158.300000
lista,dodaj na poczatek,1118792327,0,0.100000
lista,dodaj na koniec,1886883998,0,0.100000
lista,dodaj,-748514899,3790827966,142.700000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.300000
lista,usun,0,165638748,146.900000
lista,wyszukaj,2050024767,0,156.400000
lista,dodaj na poczatek,1864860933,0,0.100000
lista,dodaj na koniec,1848016322,0,0.100000
lista,dodaj,1834390908,3783257068,146.400000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.300000
lista,usun,0,2712655865,149.600000
lista,wyszukaj,738381255,0,144.100000
lista,dodaj na poczatek,-429607662,0,0.100000
lista,dodaj na koniec,-533195443,0,0.100000
lista,dodaj,-1038234619,1586102902,150.100000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.800000
lista,usun,0,562663388,152.500000
lista,wyszukaj,-666911275,0,157.700000
lista,dodaj na poczatek,1737749387,0,0.000000
lista,dodaj na koniec,-1657293313,0,0.100000
lista,dodaj,-485682280,4145396343,156.200000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,2243216759,152.300000
lista,wyszukaj,472403932,0,149.400000
lista,dodaj na poczatek,685358312,0,0.100000
lista,dodaj na koniec,2131860196,0,0.100000
lista,dodaj,850350487,543124898,136.600000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,924006821,159.300000
lista,wyszukaj,1422840151,0,212.600000
lista,dodaj na poczatek,-1421038021,0,0.000000
lista,dodaj na koniec,-1050528508,0,0.000000
lista,dodaj,2118348251,3888205961,242.500000
lista,usun z poczatku,0,0,0.400000
lista,usun z konca,0,0,0.200000
lista,usun,0,229593175,138.700000
lista,wyszukaj,1753829117,0,153.000000
lista,dodaj na poczatek,-229258292,0,0.100000
lista,dodaj na koniec,641201048,0,0.100000
lista,dodaj,-701212718,1912318356,152.700000
lista,usun z poczatku,0,0,0.200000
lista,usun z konca,0,0,0.200000
lista,usun,0,3607186035,134.400000
lista,wyszukaj,-489284834,0,140.200000
lista,dodaj na poczatek,472821119,0,0.100000
lista,dodaj na koniec,1602782916,0,0.100000
lista,dodaj,467136880,491115004,194.900000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,581920176,135.400000
lista,wyszukaj,-1656187723,0,145.200000
lista,dodaj na poczatek,-267389757,0,0.100000
lista,dodaj na koniec,1213541715,0,0.100000
lista,dodaj,364023823,2086858159,212.300000
lista,usun z poczatku,0,0,0.400000
lista,usun z konca,0,0,0.200000
lista,usun,0,1122850196,147.100000
lista,wyszukaj,-1468950604,0,152.700000
lista,dodaj na poczatek,-1895213884,0,0.100000
lista,dodaj na koniec,1881638845,0,0.000000
lista,dodaj,-779389827,3653632097,142.200000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,3448570152,134.700000
lista,wyszukaj,-832015062,0,138.200000
lista,dodaj na poczatek,327884798,0,0.100000
lista,dodaj na koniec,762147891,0,0.100000
lista,dodaj,26788416,2615003489,153.800000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,3984804837,136.600000
lista,wyszukaj,-214106172,0,142.800000
lista,dodaj na poczatek,1760271016,0,0.000000
lista,dodaj na koniec,1193962764,0,0.100000
lista,dodaj,598271737,1198565644,169.700000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
lista,usun,0,4118713674,175.500000
lista,wyszukaj,-396453981,0,171.200000
lista,dodaj na poczatek,-1443125957,0,0.000000
lista,dodaj na koniec,-353923319,0,0.100000
lista,dodaj,2118474002,1070617972,180.700000
lista,usun z poczatku,0,0,0.300000
lista,usun z konca,0,0,0.200000
