lista,dodaj na poczatek,374747294,0,0.200000
lista,dodaj na koniec,-757326398,0,0.200000
lista,dodaj,-1535536263,495214937,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,122812338,0.100000
lista,wyszukaj,-167532219,0,0.100000
lista,dodaj na poczatek,-497462716,0,0.200000
lista,dodaj na koniec,-182893049,0,0.200000
lista,dodaj,-314197062,1508462433,0.200000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.100000
lista,usun,0,3321227027,0.000000
lista,wyszukaj,-822112892,0,0.100000
lista,dodaj na poczatek,-228245665,0,0.200000
lista,dodaj na koniec,-1963251327,0,0.100000
lista,dodaj,-1422025405,2354109722,0.100000
lista,usun z poczatku,0,0,0.100000
lista,usun z konca,0,0,0.000000
lista,usun,0,3476171973,0.100000
lista,wyszukaj,2079605642,0,0.100000
lista,dodaj na poczatek,141757794,0,0.100000
lista,dodaj na koniec,-2052168664,0,0.100000
lista,dodaj,-590627414,149425881,0.100000
lista,usun z poczatku,0,0,0.100000
lista,usun z konca,0,0,0.000000
lista,usun,0,1715502549,0.000000
lista,wyszukaj,-860106507,0,0.000000
lista,dodaj na poczatek,-1280412080,0,0.100000
lista,dodaj na koniec,689097681,0,0.200000
lista,dodaj,-2141146623,2655814461,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,1079964802,0.000000
lista,wyszukaj,1714757320,0,0.000000
lista,dodaj na poczatek,-2091857723,0,0.100000
lista,dodaj na koniec,46451160,0,0.100000
lista,dodaj,1316781857,371642602,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.100000
lista,usun,0,3253872859,0.000000
lista,wyszukaj,125556020,0,0.100000
lista,dodaj na poczatek,701030332,0,0.100000
lista,dodaj na koniec,-398734630,0,0.100000
lista,dodaj,958974901,2391483867,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,1077930965,0.000000
lista,wyszukaj,2032882792,0,0.000000
lista,dodaj na poczatek,1301909666,0,0.100000
lista,dodaj na koniec,-1918049451,0,0.100000
lista,dodaj,394523148,2404175725,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,1848002017,0.000000
lista,wyszukaj,-843450284,0,0.000000
lista,dodaj na poczatek,-981700820,0,0.100000
lista,dodaj na koniec,-137466865,0,0.100000
lista,dodaj,1944990708,2419307308,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,3786988378,0.000000
lista,wyszukaj,-2022423280,0,0.100000
lista,dodaj na poczatek,-953885551,0,0.100000
lista,dodaj na koniec,1118072595,0,0.100000
lista,dodaj,-2014854474,461021534,0.100000
lista,usun z poczatku,0,0,0.100000
lista,usun z konca,0,0,0.000000
lista,usun,0,3101681456,0.000000
lista,wyszukaj,1354253291,0,0.100000
lista,dodaj na poczatek,82863162,0,0.100000
lista,dodaj na koniec,-1076714955,0,0.100000
lista,dodaj,1587541261,1429222587,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,2010929337,0.000000
lista,wyszukaj,1406356697,0,0.000000
lista,dodaj na poczatek,-1361229177,0,0.100000
lista,dodaj na koniec,-1873300450,0,0.100000
lista,dodaj,930879262,554854087,0.100000
lista,usun z poczatku,0,0,0.100000
lista,usun z konca,0,0,0.000000
lista,usun,0,4180418398,0.000000
lista,wyszukaj,-1635895772,0,0.100000
lista,dodaj na poczatek,2044377691,0,0.100000
lista,dodaj na koniec,-174595108,0,0.100000
lista,dodaj,-310903338,3245904571,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,2165765805,0.000000
lista,wyszukaj,817367283,0,0.000000
lista,dodaj na poczatek,-1685647755,0,0.100000
lista,dodaj na koniec,1632194829,0,0.100000
lista,dodaj,-527923667,3231673778,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,2403299476,0.000000
lista,wyszukaj,805431112,0,0.100000
lista,dodaj na poczatek,1621197586,0,0.100000
lista,dodaj na koniec,1010254592,0,0.100000
lista,dodaj,181371677,2991475021,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.100000
lista,usun,0,2979591711,0.000000
lista,wyszukaj,-138920073,0,0.000000
lista,dodaj na poczatek,1195034755,0,0.100000
lista,dodaj na koniec,-469012780,0,0.100000
lista,dodaj,1970876318,1365549627,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.100000
lista,usun,0,3990054250,0.000000
lista,wyszukaj,331641819,0,0.000000
lista,dodaj na poczatek,-1036814431,0,0.100000
lista,dodaj na koniec,918974946,0,0.100000
lista,dodaj,-1445307689,2921068678,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,3206740789,0.000000
lista,wyszukaj,-1462308175,0,0.000000
lista,dodaj na poczatek,1468610126,0,0.000000
lista,dodaj na koniec,-1562563506,0,0.100000
lista,dodaj,785262321,3429939684,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,1502112827,0.000000
lista,wyszukaj,-1845545727,0,0.000000
lista,dodaj na poczatek,-1866397131,0,0.100000
lista,dodaj na koniec,1195031047,0,0.100000
lista,dodaj,1055048604,2155727455,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,1372138111,0.100000
lista,wyszukaj,1678297012,0,0.000000
lista,dodaj na poczatek,-1549241817,0,0.100000
lista,dodaj na koniec,-1303233757,0,0.100000
lista,dodaj,-1587907744,3006817782,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.100000
lista,usun,0,2529820363,0.000000
lista,wyszukaj,1452572863,0,0.000000
lista,dodaj na poczatek,-1024889011,0,0.100000
lista,dodaj na koniec,-1467286337,0,0.100000
lista,dodaj,1531016213,248227215,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,3902197050,0.000000
lista,wyszukaj,-1588742138,0,0.100000
lista,dodaj na poczatek,-1593748286,0,0.100000
lista,dodaj na koniec,1763718616,0,0.100000
lista,dodaj,1049571634,1391120016,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,574957704,0.000000
lista,wyszukaj,737227033,0,0.000000
lista,dodaj na poczatek,288854185,0,0.100000
lista,dodaj na koniec,1397710346,0,0.100000
lista,dodaj,1066161841,3444315854,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,715548993,0.000000
lista,wyszukaj,994545726,0,0.000000
lista,dodaj na poczatek,1478056143,0,0.100000
lista,dodaj na koniec,-546579777,0,0.100000
lista,dodaj,456543434,1161425989,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,3840939858,0.000000
lista,wyszukaj,-934996377,0,0.000000
lista,dodaj na poczatek,-1773756145,0,0.100000
lista,dodaj na koniec,-1973901776,0,0.100000
lista,dodaj,1201232231,496976558,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,1038601527,0.000000
lista,wyszukaj,-1335198459,0,0.100000
lista,dodaj na poczatek,937904514,0,0.100000
lista,dodaj na koniec,-2045329085,0,0.000000
lista,dodaj,1579848511,1857665814,0.100000
lista,usun z poczatku,0,0,0.100000
lista,usun z konca,0,0,0.000000
lista,usun,0,29495364,0.100000
lista,wyszukaj,1650640237,0,0.100000
lista,dodaj na poczatek,-698034795,0,0.100000
lista,dodaj na koniec,-1967869973,0,0.100000
lista,dodaj,2088418455,1436037702,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.100000
lista,usun,0,1388337702,0.000000
lista,wyszukaj,-306931792,0,0.000000
lista,dodaj na poczatek,-2092328163,0,0.100000
lista,dodaj na koniec,1804807538,0,0.100000
lista,dodaj,1990258792,53415972,0.000000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,678947723,0.000000
lista,wyszukaj,-1499874505,0,0.000000
lista,dodaj na poczatek,1912729589,0,0.100000
lista,dodaj na koniec,1650783675,0,0.100000
lista,dodaj,462538240,198444286,0.100000
lista,usun z poczatku,0,0,0.000000
lista,usun z konca,0,0,0.000000
lista,usun,0,1023996165,0.000000
lista,wyszukaj,-379621656,0,0.100000
lista,dodaj na poczatek,1400713726,0,0.100000
lista,dodaj na koniec,1121728784,0,0.100000
lista,dodaj,-1288045901,2755182890,0.100000
lista,usun z poczatku,0,0,0.100000
lista,usun z konca,0,0,0.000000
lista,usun,0,3868632568,0.000000
lista,wyszukaj,-1728094324,0,0.000000
