tablica,dodaj na poczatek,-1016310191,0,317.100000
tablica,dodaj na koniec,-1091013103,0,381.300000
tablica,dodaj,1872165360,1663777288,352.100000
tablica,usun z poczatku,0,0,331.100000
tablica,usun z konca,0,0,335.700000
tablica,usun,0,457284,0.000000
tablica,wyszukaj,-2043818076,0,343.200000
tablica,dodaj na poczatek,-818123837,0,292.800000
tablica,dodaj na koniec,1787974604,0,404.100000
tablica,dodaj,-405745687,751897153,336.500000
tablica,usun z poczatku,0,0,324.200000
tablica,usun z konca,0,0,551.400000
tablica,usun,0,473206,0.100000
tablica,wyszukaj,-120093400,0,241.800000
tablica,dodaj na poczatek,2100913098,0,315.000000
tablica,dodaj na koniec,1268748096,0,302.400000
tablica,dodaj,-1224598860,48700644,331.800000
tablica,usun z poczatku,0,0,329.600000
tablica,usun z konca,0,0,319.900000
tablica,usun,0,400907,0.100000
tablica,wyszukaj,898407752,0,155.700000
tablica,dodaj na poczatek,256941822,0,286.300000
tablica,dodaj na koniec,-1602269539,0,284.000000
tablica,dodaj,2026843868,278238598,277.100000
tablica,usun z poczatku,0,0,300.300000
tablica,usun z konca,0,0,289.000000
tablica,usun,0,1362,285.900000
tablica,wyszukaj,1447568185,0,203.000000
tablica,dodaj na poczatek,1347053313,0,290.700000
tablica,dodaj na koniec,-1864420406,0,283.000000
tablica,dodaj,1002181031,424834592,296.300000
tablica,usun z poczatku,0,0,291.100000
tablica,usun z konca,0,0,299.700000
tablica,usun,0,20030,296.600000
tablica,wyszukaj,-1767844408,0,145.300000
tablica,dodaj na poczatek,-351336495,0,526.000000
tablica,dodaj na koniec,1449092016,0,415.400000
tablica,dodaj,515027061,1517092615,264.100000
tablica,usun z poczatku,0,0,245.100000
tablica,usun z konca,0,0,264.100000
tablica,usun,0,524604,0.000000
tablica,wyszukaj,-283546672,0,141.700000
tablica,dodaj na poczatek,-1263167222,0,258.300000
tablica,dodaj na koniec,1408674444,0,264.800000
tablica,dodaj,-93356672,392047915,239.300000
tablica,usun z poczatku,0,0,267.300000
tablica,usun z konca,0,0,235.800000
tablica,usun,0,225484,261.300000
tablica,wyszukaj,-1722930233,0,136.700000
tablica,dodaj na poczatek,-2125843016,0,530.200000
tablica,dodaj na koniec,1793557205,0,267.300000
tablica,dodaj,-620283640,1622428183,234.400000
tablica,usun z poczatku,0,0,261.300000
tablica,usun z konca,0,0,233.600000
tablica,usun,0,159205,260.200000
tablica,wyszukaj,-2116051917,0,137.400000
tablica,dodaj na poczatek,-778055247,0,402.800000
tablica,dodaj na koniec,-171037461,0,251.400000
tablica,dodaj,1163634564,792928191,238.800000
tablica,usun z poczatku,0,0,273.000000
tablica,usun z konca,0,0,232.200000
tablica,usun,0,252609,260.200000
tablica,wyszukaj,-287616943,0,137.200000
tablica,dodaj na poczatek,-1276805990,0,391.100000
tablica,dodaj na koniec,1796394975,0,257.800000
tablica,dodaj,1207110502,1790422327,240.800000
tablica,usun z poczatku,0,0,262.600000
tablica,usun z konca,0,0,229.800000
tablica,usun,0,352558,0.000000
tablica,wyszukaj,-1314091068,0,137.500000
tablica,dodaj na poczatek,-1928672223,0,392.100000
tablica,dodaj na koniec,474160786,0,263.800000
tablica,dodaj,1513853761,1430461409,245.000000
tablica,usun z poczatku,0,0,266.700000
tablica,usun z konca,0,0,218.100000
tablica,usun,0,495583,0.000000
tablica,wyszukaj,247976918,0,150.100000
tablica,dodaj na poczatek,-1373844819,0,364.500000
tablica,dodaj na koniec,306293021,0,264.000000
tablica,dodaj,-1459212734,362628614,242.700000
tablica,usun z poczatku,0,0,265.200000
tablica,usun z konca,0,0,223.800000
tablica,usun,0,350547,0.000000
tablica,wyszukaj,-1914606520,0,154.000000
tablica,dodaj na poczatek,-930541220,0,272.700000
tablica,dodaj na koniec,-1036789681,0,249.100000
tablica,dodaj,-2111948666,2019323052,303.900000
tablica,usun z poczatku,0,0,499.100000
tablica,usun z konca,0,0,318.800000
tablica,usun,0,140125,269.000000
tablica,wyszukaj,-1396390899,0,228.500000
tablica,dodaj na poczatek,-1279269593,0,265.400000
