kopiec,dodaj,1433142015,0,0.300000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,428837376,0,6.300000
kopiec,dodaj,-2023494395,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,1084842378,0,0.100000
kopiec,dodaj,-170203104,0,0.200000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-1754860425,0,0.000000
kopiec,dodaj,1401130538,0,6.300000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,1517588204,0,0.100000
kopiec,dodaj,-1979119448,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,1801881989,0,0.000000
kopiec,dodaj,433572838,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-1484546257,0,0.100000
kopiec,dodaj,-391120275,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-846592270,0,0.000000
kopiec,dodaj,919380155,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,106424842,0,0.000000
kopiec,dodaj,-455756460,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-639044576,0,0.000000
kopiec,dodaj,-1146369861,0,0.100000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,1296420636,0,0.100000
kopiec,dodaj,713241584,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-1096334544,0,0.100000
kopiec,dodaj,-1191681866,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,1418118395,0,0.100000
kopiec,dodaj,180770295,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,160111600,0,0.000000
kopiec,dodaj,-807766071,0,0.100000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,-629364712,0,0.000000
kopiec,dodaj,589951600,0,0.100000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,-1848600242,0,0.000000
kopiec,dodaj,580333839,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,36999411,0,0.000000
kopiec,dodaj,1443096691,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-34745731,0,0.000000
kopiec,dodaj,-1375257452,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-1601175999,0,0.000000
kopiec,dodaj,901561156,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,967125734,0,0.000000
kopiec,dodaj,4329967,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-783978113,0,0.100000
kopiec,dodaj,-967939901,0,0.100000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,-2009005747,0,0.000000
kopiec,dodaj,-750436582,0,0.200000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,900634090,0,0.000000
kopiec,dodaj,-1322732929,0,0.100000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,1956971102,0,0.000000
kopiec,dodaj,175746559,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,1286988654,0,0.000000
kopiec,dodaj,1527122135,0,0.100000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,1350046122,0,0.100000
kopiec,dodaj,-1773001204,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-1117320966,0,0.100000
kopiec,dodaj,1638961408,0,0.100000
kopiec,usun korzen,0,0,0.000000
kopiec,wyszukaj,-1481047946,0,0.100000
kopiec,dodaj,-2019728857,0,0.100000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,-700029874,0,0.000000
kopiec,dodaj,122032402,0,0.100000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,-1809414762,0,0.000000
kopiec,dodaj,74184762,0,0.100000
kopiec,usun korzen,0,0,0.100000
kopiec,wyszukaj,-739183036,0,0.000000
