bst,dodaj,-1378049878,0,0.900000
bst,usun,-1415994719,0,0.800000
bst,wyszukaj w niezbalansowanym,2032836588,0,0.500000
bst,zrownowaz,2091868745,0,71911.700000
bst,wyszukaj w zrownowazonym,2091868745,0,0.100000
bst,dodaj,2048534130,0,1.100000
bst,usun,-697546688,0,0.500000
bst,wyszukaj w niezbalansowanym,1398618219,0,0.500000
bst,zrownowaz,-484032109,0,73590.900000
bst,wyszukaj w zrownowazonym,-484032109,0,0.000000
bst,dodaj,1552526110,0,0.500000
bst,usun,-1486721253,0,0.900000
bst,wyszukaj w niezbalansowanym,-1137345307,0,0.700000
bst,zrownowaz,308105981,0,69737.400000
bst,wyszukaj w zrownowazonym,308105981,0,0.100000
bst,dodaj,131149798,0,1.100000
bst,usun,-1944297757,0,0.600000
bst,wyszukaj w niezbalansowanym,-1981516414,0,0.700000
bst,zrownowaz,1903463536,0,69208.500000
bst,wyszukaj w zrownowazonym,1903463536,0,0.000000
bst,dodaj,-2074335337,0,0.600000
bst,usun,-1523876036,0,0.600000
bst,wyszukaj w niezbalansowanym,255660356,0,0.700000
bst,zrownowaz,-2074831301,0,69275.000000
bst,wyszukaj w zrownowazonym,-2074831301,0,0.100000
bst,dodaj,1639002088,0,0.700000
bst,usun,-1859981572,0,0.600000
bst,wyszukaj w niezbalansowanym,-1047408510,0,0.600000
bst,zrownowaz,341143338,0,69932.200000
bst,wyszukaj w zrownowazonym,341143338,0,0.000000
bst,dodaj,-1413915895,0,1.300000
bst,usun,1607765833,0,0.600000
bst,wyszukaj w niezbalansowanym,-222179290,0,0.700000
bst,zrownowaz,1126013187,0,67999.800000
bst,wyszukaj w zrownowazonym,1126013187,0,0.100000
bst,dodaj,-435769375,0,0.700000
bst,usun,-1661379311,0,0.800000
bst,wyszukaj w niezbalansowanym,-646450661,0,0.800000
bst,zrownowaz,1780910413,0,69663.200000
bst,wyszukaj w zrownowazonym,1780910413,0,0.100000
bst,dodaj,899841000,0,0.800000
